user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment,segment_name
90,347,1,4.9,2,1,1,211,Засыпающие
548,220,1,5.33,3,1,1,311,Засыпающие
1441,367,1,5.58,2,1,1,211,Засыпающие
4657,269,1,5.99,3,1,1,311,Засыпающие
1010,430,1,6.11,1,1,1,111,Потерянные
3157,162,1,6.25,4,1,1,411,Обычные клиенты
1122,123,1,7.29,5,1,1,511,Новички
1703,160,1,7.55,4,1,1,411,Обычные клиенты
3552,297,1,7.74,2,1,1,211,Засыпающие
3144,436,1,7.84,1,1,1,111,Потерянные
2250,584,1,8.1,1,1,1,111,Потерянные
3642,329,1,8.45,2,1,1,211,Засыпающие
181,171,2,9.08,4,2,1,421,Потенциальные лоялисты
981,105,1,9.59,5,1,1,511,Новички
3504,205,1,10.16,4,1,1,411,Обычные клиенты
3920,386,1,10.18,1,1,1,111,Потерянные
2739,195,1,10.34,4,1,1,411,Обычные клиенты
143,210,1,10.43,4,1,1,411,Обычные клиенты
749,156,1,10.75,4,1,1,411,Обычные клиенты
2865,292,1,11.41,3,1,1,311,Засыпающие
1829,316,1,11.48,2,1,1,211,Засыпающие
2037,153,1,11.51,4,1,1,411,Обычные клиенты
4361,45,1,11.58,5,1,1,511,Новички
822,337,1,11.62,2,1,1,211,Засыпающие
2916,499,1,11.68,1,1,1,111,Потерянные
13,248,1,11.91,3,1,1,311,Засыпающие
973,551,1,11.93,1,1,1,111,Потерянные
2193,248,2,12.0,3,1,1,311,Засыпающие
2431,576,1,12.3,1,1,1,111,Потерянные
772,557,1,12.31,1,1,1,111,Потерянные
513,359,1,12.38,2,1,1,211,Засыпающие
478,210,1,12.46,4,1,1,411,Обычные клиенты
1324,213,1,12.55,4,1,1,411,Обычные клиенты
3918,573,1,12.57,1,1,1,111,Потерянные
4567,419,1,12.61,1,1,1,111,Потерянные
3366,324,1,12.7,2,1,1,211,Засыпающие
164,278,2,12.71,3,2,1,321,Засыпающие
1008,356,1,12.91,2,1,1,211,Засыпающие
2159,276,1,12.94,3,1,1,311,Засыпающие
4179,385,1,13.17,1,1,1,111,Потерянные
4603,224,1,13.34,3,1,1,311,Засыпающие
3277,97,1,13.36,5,1,1,511,Новички
4626,252,1,13.69,3,1,1,311,Засыпающие
471,24,1,13.7,5,1,1,511,Новички
475,416,1,13.74,1,1,1,111,Потерянные
4955,99,1,13.82,5,1,1,511,Новички
1106,61,1,14.04,5,1,1,511,Новички
3914,632,1,14.1,1,1,1,111,Потерянные
3624,382,1,14.21,1,1,1,111,Потерянные
3663,462,1,14.25,1,1,1,111,Потерянные
3121,139,1,14.4,5,1,1,511,Новички
2964,468,1,14.47,1,1,1,111,Потерянные
1491,106,1,14.51,5,1,1,511,Новички
1374,241,1,14.6,3,1,1,311,Засыпающие
1410,308,1,14.76,2,1,1,211,Засыпающие
240,158,1,14.79,4,1,1,411,Обычные клиенты
4950,253,1,14.81,3,1,1,311,Засыпающие
3989,391,1,14.96,1,1,1,111,Потерянные
1903,231,1,14.99,3,1,1,311,Засыпающие
3990,347,2,15.06,2,2,1,221,Засыпающие
4165,455,1,15.13,1,1,1,111,Потерянные
1699,274,1,15.18,3,1,1,311,Засыпающие
1818,623,1,15.22,1,1,1,111,Потерянные
3360,331,1,15.38,2,1,1,211,Засыпающие
4443,482,1,15.41,1,1,1,111,Потерянные
4595,131,1,15.44,5,1,1,511,Новички
1595,132,1,15.44,5,1,1,511,Новички
3717,186,1,15.6,4,1,1,411,Обычные клиенты
1727,501,1,15.86,1,1,1,111,Потерянные
1042,208,1,16.11,4,1,1,411,Обычные клиенты
976,388,1,16.19,1,1,1,111,Потерянные
1747,571,1,16.28,1,1,1,111,Потерянные
4781,478,1,16.44,1,1,1,111,Потерянные
1021,365,1,16.64,2,1,1,211,Засыпающие
3705,301,2,16.69,2,2,1,221,Засыпающие
3803,246,1,16.7,3,1,1,311,Засыпающие
3310,133,2,16.72,5,2,1,521,Потенциальные лоялисты
4742,435,1,16.76,1,1,1,111,Потерянные
227,528,1,16.83,1,1,1,111,Потерянные
1426,290,1,16.83,3,1,1,311,Засыпающие
359,416,1,16.88,1,1,1,111,Потерянные
301,369,1,16.9,2,1,1,211,Засыпающие
3243,384,1,17.19,1,1,1,111,Потерянные
3198,100,1,17.57,5,1,1,511,Новички
136,337,1,17.6,2,1,1,211,Засыпающие
1364,295,1,17.79,3,1,1,311,Засыпающие
667,231,1,17.95,3,1,1,311,Засыпающие
226,221,1,18.03,3,1,1,311,Засыпающие
2150,382,1,18.32,1,1,1,111,Потерянные
4496,371,1,18.47,2,1,1,211,Засыпающие
1378,242,1,18.5,3,1,1,311,Засыпающие
2178,464,1,18.51,1,1,1,111,Потерянные
1970,229,1,18.53,3,1,1,311,Засыпающие
3133,239,1,18.55,3,1,1,311,Засыпающие
3778,279,1,19.05,3,1,1,311,Засыпающие
3512,325,1,19.1,2,1,1,211,Засыпающие
1564,195,1,19.11,4,1,1,411,Обычные клиенты
1051,201,1,19.24,4,1,1,411,Обычные клиенты
2271,338,1,19.28,2,1,1,211,Засыпающие
2337,317,1,19.52,2,1,1,211,Засыпающие
4431,505,1,19.75,1,1,1,111,Потерянные
4857,115,1,19.77,5,1,1,511,Новички
127,297,1,19.83,2,1,1,211,Засыпающие
4040,130,1,19.86,5,1,1,511,Новички
4963,305,1,19.95,2,1,1,211,Засыпающие
771,308,1,20.04,2,1,1,211,Засыпающие
3932,349,1,20.21,2,1,1,211,Засыпающие
1251,159,1,20.23,4,1,1,411,Обычные клиенты
3188,85,1,20.26,5,1,1,511,Новички
4430,438,2,20.57,1,2,1,121,Обычные клиенты
4037,355,1,20.69,2,1,1,211,Засыпающие
463,658,1,20.7,1,1,1,111,Потерянные
3264,177,1,20.76,4,1,1,411,Обычные клиенты
2883,309,2,20.81,2,2,1,221,Засыпающие
1525,242,1,20.97,3,1,1,311,Засыпающие
873,438,1,21.05,1,1,1,111,Потерянные
1951,495,1,21.39,1,1,1,111,Потерянные
2335,169,1,21.51,4,1,1,411,Обычные клиенты
311,223,2,21.61,3,1,1,311,Засыпающие
706,377,1,21.72,1,1,1,111,Потерянные
514,377,1,21.81,1,1,1,111,Потерянные
312,583,1,21.98,1,1,1,111,Потерянные
1147,368,1,21.98,2,1,1,211,Засыпающие
51,183,1,22.07,4,1,1,411,Обычные клиенты
1214,633,1,22.29,1,1,1,111,Потерянные
3852,154,1,22.34,4,1,1,411,Обычные клиенты
3736,420,1,22.35,1,1,1,111,Потерянные
2995,277,1,22.4,3,1,1,311,Засыпающие
1368,330,1,22.4,2,1,1,211,Засыпающие
100,423,2,22.42,1,1,1,111,Потерянные
4363,539,1,22.66,1,1,1,111,Потерянные
1056,406,1,22.96,1,1,1,111,Потерянные
3020,615,1,23.01,1,1,1,111,Потерянные
3021,401,1,23.1,1,1,1,111,Потерянные
1428,189,2,23.18,4,2,1,421,Потенциальные лоялисты
473,384,2,23.19,1,1,1,111,Потерянные
3769,142,1,23.2,5,1,1,511,Новички
3558,221,1,23.37,3,1,1,311,Засыпающие
1604,141,3,23.37,5,2,1,521,Потенциальные лоялисты
2914,172,2,23.41,4,2,1,421,Потенциальные лоялисты
3962,164,2,23.42,4,2,1,421,Потенциальные лоялисты
4180,397,1,23.63,1,1,1,111,Потерянные
3694,195,2,23.64,4,2,1,421,Потенциальные лоялисты
2696,322,3,23.69,2,2,1,221,Засыпающие
2315,141,2,23.86,5,2,1,521,Потенциальные лоялисты
3765,366,1,24.06,2,1,1,211,Засыпающие
600,341,2,24.15,2,2,1,221,Засыпающие
489,485,3,24.16,1,3,1,131,Обычные клиенты
2594,169,1,24.17,4,1,1,411,Обычные клиенты
2648,580,1,24.29,1,1,1,111,Потерянные
4053,410,2,24.3,1,1,1,111,Потерянные
3889,581,1,24.34,1,1,1,111,Потерянные
3027,232,2,24.37,3,1,1,311,Засыпающие
3780,418,1,24.44,1,1,1,111,Потерянные
2539,473,2,24.54,1,2,1,121,Обычные клиенты
539,171,1,24.89,4,1,1,411,Обычные клиенты
61,294,1,24.89,3,1,1,311,Засыпающие
1711,211,2,24.96,4,1,1,411,Обычные клиенты
1066,202,1,24.99,4,1,1,411,Обычные клиенты
3520,153,2,25.02,4,2,1,421,Потенциальные лоялисты
2695,499,1,25.07,1,1,1,111,Потерянные
3935,284,1,25.23,3,1,1,311,Засыпающие
3581,414,1,25.35,1,1,1,111,Потерянные
97,298,1,25.46,2,1,1,211,Засыпающие
2955,318,1,25.57,2,1,1,211,Засыпающие
2296,296,2,25.69,3,2,1,321,Засыпающие
1091,383,1,25.73,1,1,1,111,Потерянные
4660,231,2,25.75,3,1,1,311,Засыпающие
2549,406,1,25.88,1,1,1,111,Потерянные
2316,276,1,25.88,3,1,1,311,Засыпающие
4656,243,1,25.98,3,1,1,311,Засыпающие
3896,398,1,26.22,1,1,1,111,Потерянные
3883,127,1,26.41,5,1,1,511,Новички
4838,459,2,26.45,1,2,1,121,Обычные клиенты
4245,473,2,26.48,1,2,1,121,Обычные клиенты
2128,321,1,26.48,2,1,1,211,Засыпающие
2963,205,2,26.58,4,2,1,421,Потенциальные лоялисты
2595,430,2,26.6,1,2,1,121,Обычные клиенты
4021,489,1,26.61,1,1,1,111,Потерянные
4442,435,2,26.67,1,2,1,121,Обычные клиенты
2761,392,1,26.75,1,1,1,111,Потерянные
1578,571,1,26.76,1,1,1,111,Потерянные
4930,192,1,26.82,4,1,1,411,Обычные клиенты
4158,197,2,26.86,4,2,1,421,Потенциальные лоялисты
54,459,2,26.87,1,2,1,121,Обычные клиенты
1612,464,1,26.87,1,1,1,111,Потерянные
3251,334,1,27.05,2,1,1,211,Засыпающие
2520,257,1,27.06,3,1,1,311,Засыпающие
2679,371,1,27.07,2,1,1,211,Засыпающие
604,419,1,27.26,1,1,1,111,Потерянные
3562,515,1,27.29,1,1,1,111,Потерянные
2502,505,1,27.35,1,1,1,111,Потерянные
1502,388,1,27.4,1,1,1,111,Потерянные
2593,328,1,27.4,2,1,1,211,Засыпающие
1036,35,2,27.44,5,2,1,521,Потенциальные лоялисты
123,366,2,27.57,2,2,1,221,Засыпающие
2286,593,1,27.67,1,1,1,111,Потерянные
3979,370,1,27.69,2,1,1,211,Засыпающие
2464,500,1,27.72,1,1,1,111,Потерянные
1751,193,1,27.91,4,1,1,411,Обычные клиенты
460,394,2,27.97,1,1,1,111,Потерянные
345,509,2,28.0,1,1,1,111,Потерянные
4255,317,1,28.22,2,1,1,211,Засыпающие
2894,409,1,28.27,1,1,1,111,Потерянные
205,95,1,28.29,5,1,1,511,Новички
1698,611,1,28.33,1,1,1,111,Потерянные
707,252,2,28.52,3,1,1,311,Засыпающие
1290,44,2,28.59,5,2,1,521,Потенциальные лоялисты
1116,552,1,28.81,1,1,1,111,Потерянные
1041,298,2,28.99,2,2,1,221,Засыпающие
91,534,2,29.04,1,1,1,111,Потерянные
4032,527,1,29.15,1,1,1,111,Потерянные
1600,89,2,29.18,5,1,1,511,Новички
309,104,2,29.3,5,1,1,511,Новички
1962,374,2,29.35,2,2,1,221,Засыпающие
3530,214,2,29.37,4,1,1,411,Обычные клиенты
3608,263,1,29.38,3,1,1,311,Засыпающие
641,415,1,29.41,1,1,1,111,Потерянные
4590,582,2,29.58,1,1,1,111,Потерянные
1259,510,1,29.62,1,1,1,111,Потерянные
2358,518,2,29.81,1,1,1,111,Потерянные
2412,202,2,29.82,4,2,1,421,Потенциальные лоялисты
3866,426,1,29.95,1,1,1,111,Потерянные
536,269,1,30.04,3,1,1,311,Засыпающие
4167,378,2,30.24,1,1,1,111,Потерянные
4093,400,2,30.54,1,1,1,111,Потерянные
3281,205,2,30.63,4,2,1,421,Потенциальные лоялисты
19,155,2,30.67,4,2,1,421,Потенциальные лоялисты
3560,358,1,30.8,2,1,1,211,Засыпающие
1224,291,1,31.33,3,1,1,311,Засыпающие
2934,359,2,31.41,2,2,1,221,Засыпающие
2445,334,1,31.49,2,1,1,211,Засыпающие
2523,414,2,31.55,1,1,1,111,Потерянные
2879,335,2,31.64,2,2,1,221,Засыпающие
4215,413,1,31.77,1,1,1,111,Потерянные
4713,138,2,31.86,5,2,1,521,Потенциальные лоялисты
3549,471,1,31.89,1,1,1,111,Потерянные
3719,291,3,32.0,3,3,1,331,Обычные клиенты
1250,168,1,32.07,4,1,1,411,Обычные клиенты
4706,259,1,32.21,3,1,1,311,Засыпающие
4645,106,2,32.27,5,1,1,511,Новички
1288,102,2,32.41,5,1,1,511,Новички
1164,73,1,32.53,5,1,1,511,Новички
3919,288,2,32.54,3,2,1,321,Засыпающие
3252,579,1,32.56,1,1,1,111,Потерянные
929,372,2,32.58,2,2,1,221,Засыпающие
3671,244,2,32.76,3,1,1,311,Засыпающие
4777,308,2,32.8,2,2,1,221,Засыпающие
3619,35,1,32.92,5,1,1,511,Новички
980,36,2,33.02,5,2,1,521,Потенциальные лоялисты
1972,311,2,33.15,2,2,1,221,Засыпающие
1338,373,3,33.32,2,3,1,231,Обычные клиенты
4896,83,1,33.45,5,1,1,511,Новички
4416,551,1,33.48,1,1,1,111,Потерянные
188,502,2,33.83,1,2,1,121,Обычные клиенты
1281,220,3,33.97,3,3,1,331,Обычные клиенты
4427,512,1,34.07,1,1,1,111,Потерянные
3849,531,1,34.25,1,1,1,111,Потерянные
2048,202,1,34.27,4,1,1,411,Обычные клиенты
898,548,1,34.61,1,1,1,111,Потерянные
3484,415,1,34.62,1,1,1,111,Потерянные
1188,294,2,34.66,3,2,1,321,Засыпающие
459,346,2,34.85,2,2,1,221,Засыпающие
4343,153,2,35.11,4,2,1,421,Потенциальные лоялисты
4043,306,2,35.12,2,2,1,221,Засыпающие
1808,276,2,35.32,3,2,1,321,Засыпающие
397,444,1,35.4,1,1,1,111,Потерянные
1016,231,2,35.51,3,1,1,311,Засыпающие
1748,277,2,35.54,3,2,1,321,Засыпающие
2364,166,1,35.78,4,1,1,411,Обычные клиенты
242,343,1,35.84,2,1,1,211,Засыпающие
636,157,2,35.97,4,2,1,421,Потенциальные лоялисты
1040,97,2,36.04,5,1,1,511,Новички
1477,259,2,36.17,3,1,1,311,Засыпающие
3722,441,1,36.21,1,1,1,111,Потерянные
4600,441,1,36.29,1,1,1,111,Потерянные
3877,186,3,36.33,4,2,1,421,Потенциальные лоялисты
1346,298,2,36.62,2,2,1,221,Засыпающие
196,163,2,36.63,4,2,1,421,Потенциальные лоялисты
1027,91,1,36.75,5,1,1,511,Новички
4507,425,2,36.9,1,1,1,111,Потерянные
1465,339,2,36.97,2,2,1,221,Засыпающие
3273,352,2,37.06,2,2,1,221,Засыпающие
1138,443,2,37.16,1,2,1,121,Обычные клиенты
1291,379,2,37.27,1,1,1,111,Потерянные
1351,87,3,37.35,5,3,1,531,Потенциальные лоялисты
2402,462,1,37.38,1,1,1,111,Потерянные
1532,226,1,37.39,3,1,1,311,Засыпающие
1357,118,2,37.7,5,2,1,521,Потенциальные лоялисты
4499,393,3,37.78,1,3,1,131,Обычные клиенты
1399,193,2,37.79,4,2,1,421,Потенциальные лоялисты
523,173,2,37.86,4,2,1,421,Потенциальные лоялисты
4286,468,1,37.96,1,1,1,111,Потерянные
4131,410,1,38.1,1,1,1,111,Потерянные
3285,352,2,38.3,2,2,1,221,Засыпающие
2440,323,2,38.34,2,2,1,221,Засыпающие
2054,445,2,38.38,1,2,1,121,Обычные клиенты
1714,537,1,38.58,1,1,1,111,Потерянные
1087,313,2,38.69,2,2,1,221,Засыпающие
3695,16,1,38.71,5,1,1,511,Новички
4551,156,2,38.8,4,2,1,421,Потенциальные лоялисты
1633,221,2,38.83,3,1,1,311,Засыпающие
1457,457,1,38.85,1,1,1,111,Потерянные
675,201,2,38.87,4,2,1,421,Потенциальные лоялисты
913,411,2,38.93,1,1,1,111,Потерянные
2577,310,1,38.93,2,1,1,211,Засыпающие
2504,394,1,38.98,1,1,1,111,Потерянные
2129,183,1,39.02,4,1,1,411,Обычные клиенты
3753,428,2,39.05,1,2,1,121,Обычные клиенты
2896,346,1,39.07,2,1,1,211,Засыпающие
1744,342,1,39.43,2,1,1,211,Засыпающие
4278,546,1,39.47,1,1,1,111,Потерянные
787,217,2,39.59,4,1,1,411,Обычные клиенты
3224,389,1,39.62,1,1,1,111,Потерянные
2701,328,1,39.74,2,1,1,211,Засыпающие
154,245,1,39.85,3,1,1,311,Засыпающие
3159,263,1,39.91,3,1,1,311,Засыпающие
2437,498,2,40.1,1,2,1,121,Обычные клиенты
139,173,1,40.27,4,1,1,411,Обычные клиенты
3734,213,2,40.3,4,1,1,411,Обычные клиенты
2892,249,1,40.6,3,1,1,311,Засыпающие
1205,27,2,40.62,5,2,1,521,Потенциальные лоялисты
1933,296,2,40.65,3,2,1,321,Засыпающие
2098,538,2,40.71,1,1,1,111,Потерянные
2993,131,3,40.74,5,3,1,531,Потенциальные лоялисты
1304,76,2,41.03,5,1,1,511,Новички
3674,325,1,41.1,2,1,1,211,Засыпающие
4406,170,2,41.12,4,2,1,421,Потенциальные лоялисты
1488,271,2,41.18,3,1,1,311,Засыпающие
3525,421,1,41.2,1,1,1,111,Потерянные
4149,435,1,41.21,1,1,1,111,Потерянные
2015,107,1,41.27,5,1,1,511,Новички
1113,337,2,41.29,2,2,1,221,Засыпающие
121,224,2,41.35,3,1,1,311,Засыпающие
4418,90,2,41.51,5,1,1,511,Новички
628,285,2,41.64,3,2,1,321,Засыпающие
702,149,2,41.73,4,2,1,421,Потенциальные лоялисты
819,419,1,41.97,1,1,1,111,Потерянные
1692,44,1,42.01,5,1,1,511,Новички
3873,130,2,42.07,5,2,1,521,Потенциальные лоялисты
3827,188,1,42.09,4,1,1,411,Обычные клиенты
1539,471,1,42.14,1,1,1,111,Потерянные
3009,391,2,42.19,1,1,1,111,Потерянные
3842,314,2,42.32,2,2,1,221,Засыпающие
1276,295,1,42.75,3,1,1,311,Засыпающие
4114,326,2,42.78,2,2,1,221,Засыпающие
2417,389,2,42.92,1,1,1,111,Потерянные
2365,307,2,43.15,2,2,1,221,Засыпающие
1234,431,2,43.16,1,2,1,121,Обычные клиенты
1409,127,2,43.19,5,2,1,521,Потенциальные лоялисты
3758,446,3,43.2,1,2,1,121,Обычные клиенты
4780,219,2,43.37,4,1,1,411,Обычные клиенты
1987,164,2,43.38,4,2,1,421,Потенциальные лоялисты
2927,285,2,43.56,3,2,1,321,Засыпающие
3855,314,2,43.64,2,2,1,221,Засыпающие
3418,506,1,43.85,1,1,1,111,Потерянные
4639,62,2,44.06,5,2,1,521,Потенциальные лоялисты
3755,117,2,44.09,5,2,1,521,Потенциальные лоялисты
1206,374,1,44.24,2,1,1,211,Засыпающие
3625,338,1,44.28,2,1,1,211,Засыпающие
2672,268,3,44.35,3,3,1,331,Обычные клиенты
1067,220,2,44.56,4,1,1,411,Обычные клиенты
3490,468,1,44.65,1,1,1,111,Потерянные
3092,329,2,44.65,2,2,1,221,Засыпающие
3831,523,1,44.65,1,1,1,111,Потерянные
4415,208,1,44.74,4,1,1,411,Обычные клиенты
3690,473,2,44.77,1,2,1,121,Обычные клиенты
1908,129,1,45.06,5,1,1,511,Новички
1965,366,2,45.17,2,2,1,221,Засыпающие
1958,151,1,45.28,4,1,1,411,Обычные клиенты
4302,286,1,45.34,3,1,1,311,Засыпающие
4062,56,2,45.35,5,2,1,521,Потенциальные лоялисты
1306,307,1,45.42,2,1,1,211,Засыпающие
721,391,1,45.46,1,1,1,111,Потерянные
2783,228,3,45.48,3,3,1,331,Обычные клиенты
1072,375,4,45.55,2,3,1,231,Обычные клиенты
1742,296,3,45.56,3,3,1,331,Обычные клиенты
4575,486,2,45.64,1,2,1,121,Обычные клиенты
803,190,2,45.66,4,2,1,421,Потенциальные лоялисты
2266,354,2,45.84,2,2,1,221,Засыпающие
4747,377,1,45.95,1,1,1,111,Потерянные
4328,269,2,45.95,3,1,1,311,Засыпающие
2233,132,3,45.98,5,3,1,531,Потенциальные лоялисты
2690,264,3,45.98,3,3,1,331,Обычные клиенты
3163,368,1,46.14,2,1,1,211,Засыпающие
2820,290,3,46.17,3,3,1,331,Обычные клиенты
398,563,2,46.24,1,1,1,111,Потерянные
695,396,2,46.31,1,1,1,111,Потерянные
1768,69,2,46.35,5,1,1,511,Новички
2238,336,3,46.39,2,2,1,221,Засыпающие
2100,367,2,46.52,2,2,1,221,Засыпающие
4086,207,3,46.55,4,3,1,431,Потенциальные лоялисты
2774,160,2,46.73,4,1,1,411,Обычные клиенты
4348,612,1,46.89,1,1,1,111,Потерянные
1839,352,3,46.94,2,2,1,221,Засыпающие
4967,107,2,47.03,5,1,1,511,Новички
3806,100,2,47.08,5,1,1,511,Новички
3970,441,2,47.18,1,2,1,121,Обычные клиенты
2617,315,2,47.44,2,2,1,221,Засыпающие
3106,180,2,47.49,4,2,1,421,Потенциальные лоялисты
2091,275,2,47.67,3,1,1,311,Засыпающие
1848,97,3,47.71,5,3,1,531,Потенциальные лоялисты
1624,347,2,47.92,2,2,1,221,Засыпающие
2280,425,2,48.11,1,1,1,111,Потерянные
2795,424,3,48.39,1,3,1,131,Обычные клиенты
2174,388,1,48.51,1,1,1,111,Потерянные
2642,112,2,48.58,5,2,1,521,Потенциальные лоялисты
2989,302,2,48.63,2,2,1,221,Засыпающие
2849,461,2,48.63,1,2,1,121,Обычные клиенты
1885,460,1,48.69,1,1,1,111,Потерянные
1700,388,2,49.09,1,1,1,111,Потерянные
4560,129,2,49.26,5,2,1,521,Потенциальные лоялисты
1298,114,3,49.34,5,3,1,531,Потенциальные лоялисты
4094,410,1,49.64,1,1,1,111,Потерянные
4599,277,2,49.76,3,2,1,321,Засыпающие
1414,26,3,49.82,5,3,1,531,Потенциальные лоялисты
4319,161,2,49.98,4,2,1,421,Потенциальные лоялисты
80,109,3,49.99,5,3,1,531,Потенциальные лоялисты
1341,329,2,50.05,2,2,1,221,Засыпающие
458,346,3,50.08,2,2,1,221,Засыпающие
1061,31,2,50.17,5,2,1,521,Потенциальные лоялисты
661,409,2,50.26,1,1,1,111,Потерянные
1293,285,1,50.29,3,1,1,311,Засыпающие
4410,267,1,50.32,3,1,1,311,Засыпающие
1610,219,2,50.38,4,1,1,411,Обычные клиенты
1450,466,2,50.48,1,2,1,121,Обычные клиенты
4060,391,1,50.66,1,1,1,111,Потерянные
323,96,2,50.75,5,1,1,511,Новички
3912,251,2,50.81,3,1,1,311,Засыпающие
2925,398,2,50.81,1,1,1,111,Потерянные
134,438,3,50.87,1,2,1,121,Обычные клиенты
4869,446,2,50.97,1,2,1,121,Обычные клиенты
3068,21,2,51.13,5,1,1,511,Новички
34,98,3,51.15,5,3,1,531,Потенциальные лоялисты
3073,297,1,51.26,2,1,1,211,Засыпающие
222,564,2,51.45,1,1,1,111,Потерянные
1899,89,1,51.45,5,1,1,511,Новички
2561,224,3,51.55,3,3,1,331,Обычные клиенты
4374,177,1,51.58,4,1,1,411,Обычные клиенты
2787,100,1,51.61,5,1,1,511,Новички
1850,362,2,51.8,2,2,1,221,Засыпающие
3387,129,2,52.09,5,2,1,521,Потенциальные лоялисты
108,426,2,52.16,1,2,1,121,Обычные клиенты
3807,142,1,52.16,5,1,1,511,Новички
1263,470,2,52.36,1,2,1,121,Обычные клиенты
1423,209,2,52.75,4,2,1,421,Потенциальные лоялисты
854,217,4,52.91,4,4,1,441,Лояльные клиенты
4146,342,2,53.09,2,2,1,221,Засыпающие
4664,101,2,53.16,5,1,1,511,Новички
669,165,2,53.19,4,2,1,421,Потенциальные лоялисты
501,284,2,53.22,3,2,1,321,Засыпающие
4323,258,3,53.25,3,3,1,331,Обычные клиенты
4559,174,3,53.26,4,2,1,421,Потенциальные лоялисты
4801,553,1,53.41,1,1,1,111,Потерянные
1326,497,3,53.45,1,3,1,131,Обычные клиенты
1094,463,1,53.6,1,1,1,111,Потерянные
4074,170,2,53.6,4,2,1,421,Потенциальные лоялисты
355,261,2,53.61,3,1,1,311,Засыпающие
269,330,2,54.14,2,2,1,221,Засыпающие
1529,80,2,54.45,5,1,1,511,Новички
208,173,1,54.5,4,1,1,411,Обычные клиенты
303,385,2,54.53,1,1,1,111,Потерянные
847,420,3,54.69,1,3,1,131,Обычные клиенты
353,534,1,54.7,1,1,1,111,Потерянные
2023,217,1,54.88,4,1,1,411,Обычные клиенты
644,209,2,54.92,4,1,1,411,Обычные клиенты
527,207,2,54.94,4,2,1,421,Потенциальные лоялисты
2444,272,1,55.11,3,1,1,311,Засыпающие
3345,24,1,55.13,5,1,1,511,Новички
3095,453,1,55.14,1,1,1,111,Потерянные
4488,142,2,55.14,5,2,1,521,Потенциальные лоялисты
4434,53,2,55.28,5,2,1,521,Потенциальные лоялисты
535,308,2,55.35,2,2,1,221,Засыпающие
2665,360,2,55.43,2,2,1,221,Засыпающие
3605,530,3,55.45,1,3,1,131,Обычные клиенты
4915,393,2,55.66,1,1,1,111,Потерянные
3521,196,3,55.7,4,3,1,431,Потенциальные лоялисты
2125,266,3,55.86,3,3,1,331,Обычные клиенты
2191,426,1,55.91,1,1,1,111,Потерянные
4798,310,2,55.95,2,2,1,221,Засыпающие
657,385,2,56.03,1,1,1,111,Потерянные
2541,375,2,56.04,2,2,1,221,Засыпающие
1468,338,2,56.09,2,2,1,221,Засыпающие
118,279,3,56.12,3,3,1,331,Обычные клиенты
3541,437,2,56.16,1,2,1,121,Обычные клиенты
972,405,2,56.22,1,1,1,111,Потерянные
4125,191,2,56.23,4,2,1,421,Потенциальные лоялисты
2102,164,4,56.28,4,4,1,441,Лояльные клиенты
266,192,3,56.43,4,3,1,431,Потенциальные лоялисты
4057,276,2,56.63,3,2,1,321,Засыпающие
4275,281,3,56.72,3,3,1,331,Обычные клиенты
2295,79,1,56.77,5,1,1,511,Новички
4203,330,2,56.99,2,2,1,221,Засыпающие
2163,160,2,57.11,4,2,1,421,Потенциальные лоялисты
1916,324,3,57.17,2,2,1,221,Засыпающие
4926,246,3,57.34,3,3,1,331,Обычные клиенты
624,210,2,57.38,4,1,1,411,Обычные клиенты
903,306,2,57.38,2,2,1,221,Засыпающие
2982,291,2,57.4,3,2,1,321,Засыпающие
4677,346,3,57.83,2,3,1,231,Обычные клиенты
2702,80,3,57.96,5,3,1,531,Потенциальные лоялисты
1583,98,4,58.13,5,4,1,541,Лояльные клиенты
2826,448,2,58.14,1,2,1,121,Обычные клиенты
1589,244,2,58.2,3,1,1,311,Засыпающие
2394,178,2,58.23,4,2,1,421,Потенциальные лоялисты
218,238,4,58.34,3,3,1,331,Обычные клиенты
461,510,2,58.41,1,1,1,111,Потерянные
1279,233,3,58.52,3,3,1,331,Обычные клиенты
4934,62,3,58.57,5,3,1,531,Потенциальные лоялисты
4291,126,2,58.67,5,2,1,521,Потенциальные лоялисты
2134,160,4,58.68,4,4,1,441,Лояльные клиенты
2870,253,2,58.71,3,1,1,311,Засыпающие
1653,425,2,58.72,1,1,1,111,Потерянные
4593,264,2,58.77,3,1,1,311,Засыпающие
2917,236,4,58.77,3,3,1,331,Обычные клиенты
4452,483,2,59.01,1,2,1,121,Обычные клиенты
580,215,2,59.12,4,1,1,411,Обычные клиенты
720,303,2,59.23,2,2,1,221,Засыпающие
1413,413,2,59.43,1,1,1,111,Потерянные
665,374,3,59.48,2,3,1,231,Обычные клиенты
4873,332,1,59.85,2,1,1,211,Засыпающие
2680,290,2,59.88,3,2,1,321,Засыпающие
691,321,4,59.88,2,4,1,241,Нельзя потерять
4380,505,2,59.98,1,2,1,121,Обычные клиенты
4438,451,2,60.01,1,2,1,121,Обычные клиенты
4858,448,3,60.16,1,2,1,121,Обычные клиенты
881,377,2,60.25,1,1,1,111,Потерянные
3143,267,2,60.44,3,1,1,311,Засыпающие
2860,439,2,60.56,1,2,1,121,Обычные клиенты
737,222,2,60.69,3,1,1,311,Засыпающие
